COUNTRY,REGION,YEAR,GOVERNMENT DEBT AS % OF GDP,INDEPENDENCE,LESSTHANONE,DEBT%GDPWINSOR
Germany,Western Europe,2000,34.7,,,34.7
Germany,Western Europe,2001,33,,,33
Germany,Western Europe,2002,33.6,,,33.6
Germany,Western Europe,2003,35.5,,,35.5
Germany,Western Europe,2004,36.7,,,36.7
Germany,Western Europe,2005,39.5,,,39.5
Germany,Western Europe,2006,39.6,,,39.6
Germany,Western Europe,2007,38.7,,,38.7
Germany,Western Europe,2008,38.7,,,38.7
Germany,Western Europe,2009,43.8,,,43.8
Germany,Western Europe,2010,44.4,,,44.4
Ghana,Africa,1911,0.4,1957,0.9,
Ghana,Africa,1912,3.2,1957,,3.2
Ghana,Africa,1913,2.5,1957,,2.5
Ghana,Africa,1914,3.7,1957,,3.7
Ghana,Africa,1915,3.1,1957,,3.1
Ghana,Africa,1916,3.1,1957,,3.1
Ghana,Africa,1917,2.8,1957,,2.8
Ghana,Africa,1918,3.9,1957,,3.9
Ghana,Africa,1919,3.4,1957,,3.4
Ghana,Africa,1920,3,1957,,3
Ghana,Africa,1921,23.3,1957,,23.3
Ghana,Africa,1922,15.5,1957,,15.5
Ghana,Africa,1923,13.8,1957,,13.8
Ghana,Africa,1924,27.8,1957,,27.8
Ghana,Africa,1925,25.3,1957,,25.3
Ghana,Africa,1926,22.7,1957,,22.7
Ghana,Africa,1927,22.6,1957,,22.6
Ghana,Africa,1928,31.8,1957,,31.8
Ghana,Africa,1929,34.5,1957,,34.5
Ghana,Africa,1930,48.5,1957,,48.5
Ghana,Africa,1931,58.8,1957,,58.8
Ghana,Africa,1932,65.5,1957,,65.5
Ghana,Africa,1933,69.2,1957,,69.2
Ghana,Africa,1934,68.6,1957,,68.6
Ghana,Africa,1935,59.3,1957,,59.3
Ghana,Africa,1936,45.8,1957,,45.8
Ghana,Africa,1937,35.1,1957,,35.1
Ghana,Africa,1938,,1957,,
Ghana,Africa,1939,,1957,,
Ghana,Africa,1940,,1957,,
Ghana,Africa,1941,,1957,,
Ghana,Africa,1942,,1957,,
Ghana,Africa,1943,,1957,,
Ghana,Africa,1944,,1957,,
Ghana,Africa,1945,,1957,,
Ghana,Africa,1946,,1957,,
Ghana,Africa,1947,,1957,,
Ghana,Africa,1948,,1957,,
Ghana,Africa,1949,,1957,,
Ghana,Africa,1950,,1957,,
Ghana,Africa,1951,,1957,,
Ghana,Africa,1952,45.8,1957,,45.8
Ghana,Africa,1953,64,1957,,64
Ghana,Africa,1954,69.9,1957,,69.9
Ghana,Africa,1955,84.8,1957,,84.8
Ghana,Africa,1956,84.7,1957,,84.7
Ghana,Africa,1957,78.7,1957,,78.7
Ghana,Africa,1958,69.5,1957,,69.5
Ghana,Africa,1959,73.7,1957,,73.7
Ghana,Africa,1960,153,1957,,153
Ghana,Africa,1961,212.7,1957,,212.7
Ghana,Africa,1962,369.1,1957,,369.1
Ghana,Africa,1963,58.3,1957,,58.3
Ghana,Africa,1964,55.1,1957,,55.1
Ghana,Africa,1965,59.1,1957,,59.1
Ghana,Africa,1966,57.9,1957,,57.9
Ghana,Africa,1967,59.1,1957,,59.1
Ghana,Africa,1968,61,1957,,61
Ghana,Africa,1969,53.8,1957,,53.8
Ghana,Africa,1970,37,1957,,37
Ghana,Africa,1971,49.1,1957,,49.1
Ghana,Africa,1972,49.4,1957,,49.4
Ghana,Africa,1973,42.2,1957,,42.2
Ghana,Africa,1974,36.4,1957,,36.4
Ghana,Africa,1975,36.3,1957,,36.3
Ghana,Africa,1976,42.2,1957,,42.2
Ghana,Africa,1977,35.3,1957,,35.3
Ghana,Africa,1978,27.5,1957,,27.5
Ghana,Africa,1979,31.5,1957,,31.5
Ghana,Africa,1980,25,1957,,25
Ghana,Africa,1981,21.3,1957,,21.3
Ghana,Africa,1982,25,1957,,25
Ghana,Africa,1983,18.7,1957,,18.7
Ghana,Africa,1984,32.4,1957,,32.4
Ghana,Africa,1985,34,1957,,34
Ghana,Africa,1986,34.3,1957,,34.3
Ghana,Africa,1987,48.4,1957,,48.4
Ghana,Africa,1988,44.7,1957,,44.7
Ghana,Africa,1989,49.2,1957,,49.2
Ghana,Africa,1990,39.1,1957,,39.1
Ghana,Africa,1991,42.3,1957,,42.3
Ghana,Africa,1992,50.3,1957,,50.3
Ghana,Africa,1993,64,1957,,64
Ghana,Africa,1994,111.9,1957,,111.9
Ghana,Africa,1995,87,1957,,87
Ghana,Africa,1996,79,1957,,79
Ghana,Africa,1997,84,1957,,84
Ghana,Africa,1998,82,1957,,82
Ghana,Africa,1999,87,1957,,87
Ghana,Africa,2000,131.9,1957,,131.9
Ghana,Africa,2001,138.9,1957,,138.9
Ghana,Africa,2002,128.9,1957,,128.9
Ghana,Africa,2003,118.9,1957,,118.9
Ghana,Africa,2004,93.6,1957,,93.6
Ghana,Africa,2005,77.2,1957,,77.2
Ghana,Africa,2006,37.4,1957,,37.4
Ghana,Africa,2007,38.8,1957,,38.8
Ghana,Africa,2008,48,1957,,48
Ghana,Africa,2009,52.9,1957,,52.9
Greece,Western Europe,1848,408.8,1829,,408.8
Greece,Western Europe,1849,396.9,1829,,396.9
Greece,Western Europe,1850,358.7,1829,,358.7
Greece,Western Europe,1851,344.2,1829,,344.2
Greece,Western Europe,1852,289.7,1829,,289.7
Greece,Western Europe,1853,312.6,1829,,312.6
Greece,Western Europe,1854,270.7,1829,,270.7
Greece,Western Europe,1855,292.7,1829,,292.7
Greece,Western Europe,1856,212.2,1829,,212.2
Greece,Western Europe,1857,220.7,1829,,220.7
Greece,Western Europe,1858,235.9,1829,,235.9
Greece,Western Europe,1859,193.6,1829,,193.6
Greece,Western Europe,1860,211.4,1829,,211.4
Greece,Western Europe,1861,214.4,1829,,214.4
Greece,Western Europe,1862,208.8,1829,,208.8
Greece,Western Europe,1863,202,1829,,202
Greece,Western Europe,1864,173,1829,,173
Greece,Western Europe,1865,177.7,1829,,177.7
Greece,Western Europe,1866,167,1829,,167
Greece,Western Europe,1867,143.4,1829,,143.4
Greece,Western Europe,1868,151.6,1829,,151.6
Greece,Western Europe,1869,171.7,1829,,171.7
Greece,Western Europe,1870,143.8,1829,,143.8
Greece,Western Europe,1871,126.6,1829,,126.6
Greece,Western Europe,1872,150.8,1829,,150.8
Greece,Western Europe,1873,137.7,1829,,137.7
Greece,Western Europe,1874,129.5,1829,,129.5
Greece,Western Europe,1875,129.8,1829,,129.8
Greece,Western Europe,1876,134.9,1829,,134.9
Greece,Western Europe,1877,123.1,1829,,123.1
Greece,Western Europe,1878,124,1829,,124
Greece,Western Europe,1879,120,1829,,120
Greece,Western Europe,1880,120.1,1829,,120.1
Greece,Western Europe,1881,111.9,1829,,111.9
Greece,Western Europe,1882,99.4,1829,,99.4
Greece,Western Europe,1883,95.1,1829,,95.1
Greece,Western Europe,1884,77,1829,,77
Greece,Western Europe,1885,69.4,1829,,69.4
Greece,Western Europe,1886,66.3,1829,,66.3
Greece,Western Europe,1887,98.9,1829,,98.9
